id;orgao;objeto_licitacao;percentual;confianca;total_itens;itens_compativeis;principais_matches
5502145500018520264;MUNICIPIO DE POA;Registro de Preços para aquisição de medicamentos e fraldas, destinados a atender as demandas da Secretaria Municipal de Saúde oriundas de mandados judiciais da Prefeitura do Município de Poá.;79.1;ALTA;10;8;VENLAFAXINA 150MG*(C1) C/300 C... (77%)|ENALAPRIL 10 MG C/500 CPR (G)... (82%)|BRIMONIDINA 2MG FR 5ML COLIRIO... (50%)|CLOR.DE SODIO 0,9% 10 ML CX/20... (82%)|VENLAFAXINA 150MG*(C1) C/300 C... (77%)
151264370003052026353;EMPRESA BRASILEIRA DE SERVICOS HOSPITALARES - EBSERH;Aquisição de MEDICAMENTOS por meio de Registro de Preços, a fim de atender às necessidades do Hospital Universitário da Universidade Federal do Vale do São Francisco (HU-UNIVASF), Unidade Gestora (UG);82.57;ALTA;109;102;DEXAMETASONA 2 MG AMP.1ML CX/1... (82%)|ACETILCISTEINA 10% C/5AMP 3ML ... (82%)|ACETILCISTEINA 10% C/5AMP 3ML ... (82%)|DIVALPROATO SODIO 250MG C/30 C... (76%)|ADENOSINA 3MG/ML 2ML IV C/5 AM... (82%)
5502145500018520265;MUNICIPIO DE POA;Registro de Preços para aquisição de medicamentos, insumos e dietas, destinados a atender as demandas da Secretaria Municipal de Saúde oriundas de mandados judiciais da Prefeitura do Município de Poá;73.06;ALTA;25;11;SIMETICONA/DIMETICONA 40MG C/5... (82%)|COLAGENASE C/CLOR.BIS 30G C/10... (82%)|ROSUVASTATINA CALCICA 10MG C/3... (73%)|DULOXETINA 60MG *(C1) C/30 CAP... (82%)|LEVOTIROXINA 100MCG C/30 (I) (... (72%)
00394544000185202696;MINISTERIO DA SAUDE;Aquisição de Medicamentos Controlados. ( PROCESSO: 25410.007967/2025-88 );88.54;ALTA;24;22;METADONA 10MG/ML C/25 F/A 1 ML... (82%)|METADONA 10MG/ML C/25 F/A 1 ML... (82%)|METADONA 10MG/ML C/25 F/A 1 ML... (82%)|MIDAZOLAM 1MG/ML AMP 5ML CX/10... (82%)|MIDAZOLAM 1MG/ML AMP 5ML CX/10... (82%)
1512643700030520254483;EMPRESA BRASILEIRA DE SERVICOS HOSPITALARES - EBSERH;Aquisição parcelada de medicamentos industrializados de diferentes classes farmacológicas, padronizados na instituição, para utilização nos pacientes submetidos a procedimentos ambulatoriais, clínicos;78.26;ALTA;108;87;OCTREOTIDA 0,1MG/ML  INJ 5 AMP... (82%)|OCTREOTIDA 0,1MG/ML  INJ 5 AMP... (82%)|TEMOZOLAMIDA 20MG C/5 CPR... (71%)|ACIDO TRANEXAMICO 250MG C/100 ... (82%)|DIVALPROATO SODIO 250MG C/30 C... (76%)
13864377000130202648;FUNDO MUNICIPAL DE SAUDE - FMS;REGISTRO DE PREÇOS PARA O FORNECIMENTO DE MEDICAMENTOS ACESSA SUS: DENOSUMABE 60 MG SUBCUTÂNEO - Denosumabe solução injetável 60mg/mL em embalagem com 1 seringa preenchida de 1mL. O medicamento deverá;0.0;INCOMPATIVEL;1;0;
00394544000185202698;MINISTERIO DA SAUDE;Aquisição de Medicamentos - Antibióticos. ( PROCESSO: 25410.008002/2025-11 );81.37;ALTA;26;26;TROMETAMOL 30MG/ML C/50 AMP 1M... (82%)|MUPIROCINA 2% CREME BIS 15G (G... (82%)|NEOMICINA+BACITRACINA 10G BIS... (63%)|NISTATINA 100.000UI 50ML C/50 ... (82%)|NISTATINA 100.000UI 50ML C/50 ... (82%)
1122856400010020261;FUNDO MUNICIPAL DE SAUDE;Registro de Preços para eventual aquisição de medicamentos para atender a Rede Municipal de saúde - REMUS.;77.52;ALTA;19;18;ACICLOVIR 200 MG CX/30 CPR (G)... (78%)|ACIDO VALPROICO 250 MG CX/25 C... (80%)|CARBONATO LITIO 300 MG *(C1) B... (76%)|ALFAST 0,544 MG/ML 5ML (A-1) C... (70%)|ALFAST 0,544 MG/ML 5ML (A-1) C... (70%)
0907245500019720263;MUNICIPIO DE PEDRAS DE FOGO;[Portal de Compras Públicas] - REABERTURA DE ITENS FRACASSADOS DO REGISTRO DE PREÇOS PARA FUTURA E EVENTUAL AQUISIÇÃO DE MEDICAMENTOS BÁSICOS E PSICOTRÓPICOS PARA ATENDER AS NECESSIDADES DA ASSISTÊNCI;76.41;ALTA;45;36;BICARB.SODIO 8,4%  FR  250ML... (71%)|AZITROMICINA 500MG C/500 CPRS ... (81%)|BUDESONIDA 32MCG SPRAY NASAL 1... (52%)|HIDROXIDO ALUMINIO FR. 100ML A... (76%)|ITRACONAZOL 100MG C/250 CAPS T... (81%)
168296400001492025223;MUNICIPIO DE ARAGUARI;[LICITANET] - REGISTRO DE PREÇOS PARA EVENTUAL E FUTURA AQUISIÇÃO DE MATERIAIS PERMANENTES, (EQUIPAMENTOS ODONTOLÓGICOS, MOVEIS E UTENSÍLIOS E EQUIPAMENTOS E APARELHOS HOSPITALARES), PARA SUPRIR AS NE;51.9;MEDIA;70;1;LENCOL C/ELASTICO 2X0,90... (52%)
1031951700010020261;FUNDO MUNICIPAL DE SAUDE DE PORTO DA FOLHA;[LICITANET] - REGISTRO DE PREÇOS PARA AQUISIÇÃO PARCELADA DE MATERIAL ODONTOLÓGICO, CONFORME DEMANDA, DESTINADOS A SUPRIR AS NECESSIDADES DAS AÇÕES E SERVIÇOS DE SAÚDE BUCAL, VINCULADOS À SECRETARIA M;53.81;MEDIA;154;16;SERINGA 0,5 ML C/AGULHA 8,0 X ... (52%)|AGULHA 13 X 0,45 C/DISP SEG C/... (52%)|AGULHA 13 X 0,45 C/DISP SEG C/... (52%)|LIDOCAINA 10 % SPRAY 50ML (G)... (52%)|CLOREXIDINA 2% AQUOSA 30ML... (52%)
01409580000138202692;ESTADO DE GOIAS;A solicitação refere-se à necessidade de aquisição de produtos medicamentos e /ou produtos para saúde , que foram concedidos nas apresentações e concentrações registradas na ANVISA prescritas nos rece;65.91;MEDIA;20;9;ACIDO URSODESOXICOLICO 300MG C... (82%)|ALFAST 0,544 MG/ML 5ML (A-1) C... (52%)|ALFAST 0,544 MG/ML 5ML (A-1) C... (70%)|ALFAST 0,544 MG/ML 5ML (A-1) C... (71%)|ALFAST 0,544 MG/ML 5ML (A-1) C... (71%)
0899967400015320266;MUNICIPIO DE SOUSA;[Portal de Compras Públicas] - CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA O FORNECIMENTO DE EQUIPAMENTOS MÉDICO-HOSPITALARES, NOVOS E EM PERFEITAS CONDIÇÕES DE USO, DESTINADOS A ATENDER ÀS DEMANDAS ASS;51.9;MEDIA;22;1;AGULHA 13 X 0,45 C/DISP SEG C/... (52%)
1120206300014720261;FUNDO MUNICIPAL DE SAUDE DE ITABERABA;REGISTRO DE PREÇOS PARA EVENTUAL E FUTURA AQUISIÇÃO DE MEDICAMENTOS PARA USO VETERINÁRIO PARA SUPRIR AS NECESSIDADES DA DO CANIL MUNICIPAL DE ITABERABA, CONFORME DISPOSIÇÕES DESTE EDITAL E INFORMAÇÕES;72.17;ALTA;48;30;AMOXI+CLAV.POTASSIO 500/125MG ... (61%)|DEXAMETASONA 2 MG AMP.1ML CX/1... (82%)|TENOXICAN 20 MG IV/IM C/50 F/A... (50%)|ALFAST 0,544 MG/ML 5ML (A-1) C... (71%)|LEVOFLOXACINO 500 MG CX/10 COM... (76%)
006349970001312025233;FUNDO MUNICIPAL DE SAUDE;AQUISIÇÃO DE KITS REAGENTES PARA REALIZAÇÃO DE EXAMES LABORATORIAIS, PARA USO NAS UNIDADES DE SAÚDE, CONFORME CONDIÇÕES E EXIGÊNCIAS ESTABELECIDAS NO ESTUDO TÉCNICO PRELIMINAR E TERMO DE REFERÊNCIA EL;51.9;MEDIA;58;1;ACIDO FOLICO 0,2MG/ML 30ML... (52%)
2520915600010820265;MUNICIPIO DE PEDRAS DE MARIA DA CRUZ;[Portal de Compras Públicas] - REGISTRO DE PREÇOS PARA FUTURA E EVENTUAL AQUISIÇÃO DE MEDICAMENTOS INTEGRANTES DA REMUME DE URGENCIA E BASICOS PARA ATENDIMENTO A USUARIOS DO SISTEMA ÚNICO DE SAUDE, CO;77.52;ALTA;254;228;ACEBROFILINA 5MG/ML XPE INF 12... (79%)|ACETILCISTEINA 10% C/5AMP 3ML ... (82%)|ACICLOVIR 200 MG CX/30 CPR (G)... (78%)|ACICLOVIR 200 MG CX/30 CPR (G)... (78%)|ACICLOVIR 200 MG CX/30 CPR (G)... (78%)
2092056700019320263;MUNICIPIO DE BAMBUI;[LICITANET] - Registro de preços de equipamento e material permanente para as unidades de saúde da Secretaria Municipal de Saúde de Bambuí/MG, através da proposta nº 21505.966000/1220-01 do Ministério;51.2;MEDIA;96;4;ABSORVENTE HOSPITALAR PCT/20 F... (50%)|TORNEIRA 03 VIAS LUER LOCK... (52%)|ABSORVENTE HOSPITALAR PCT/20 F... (50%)|TORNEIRA 03 VIAS LUER LOCK... (52%)
5725297100014620269;SECRETARIA DE ESTADO DE SAUDE DE MATO GROSSO - SES;Aquisição de medicamentos para futura e eventual aquisição de medicamentos contemplados no componente especializado da assistência farmacêutica, para atender a Secretaria de Estado de Saúde do Estado ;79.62;ALTA;25;15;ACIDO URSODESOXICOLICO 300MG C... (82%)|NEOMICINA+BACITRACINA 10G BIS... (56%)|DORZOLAMIDA 2% COLIRIO OCUPRES... (72%)|BUDESONIDA 32MCG SPRAY NASAL 1... (82%)|BUDESONIDA 32MCG SPRAY NASAL 1... (82%)
1225099900010620262;MUNICIPIO DE JACARE DOS HOMENS;REGISTRO DE PREÇOS de FORNECIMENTO PARCELADO DE MEDICAMENTOS, PARA O MUNICÍPIO DE JACARÉ DOS HOMENS, ESTADO DE ALAGOAS.;77.26;ALTA;263;235;ACICLOVIR 200 MG CX/30 CPR (G)... (80%)|ACICLOVIR 200 MG CX/30 CPR (G)... (80%)|ACIDO PERACETICO 0,2% 5L... (50%)|ACIDO FOLICO 0,2MG/ML 30ML... (81%)|ALBENDAZOL 4% CX/60 FR 10ML AL... (80%)
1883697300012020261;MUNICIPIO DE SANTO ANTONIO DO GRAMA;O objeto da presente licitação é a contratação de empresa especializada em fornecimento de medicamentos para atender as necessidades das unidades de saúde e atenção básica do município e suprir as dem;86.22;ALTA;235;216;ACEBROFILINA 5MG/ML XPE INF 12... (82%)|ACEBROFILINA 5MG/ML XPE INF 12... (82%)|ACICLOVIR 200 MG CX/30 CPR (G)... (82%)|ACICLOVIR 200 MG CX/30 CPR (G)... (82%)|ACIDO PERACETICO 0,2% 5L... (51%)
1140197900012620261;FUNDO MUNICIPAL DE SAUDE;[LICITANET] - REGISTRO DE PREÇOS PARA AQUISIÇÃO DE MEDICAMENTOS LISTADOS NA REVISTA ABC FARMA, DESTINADO A ATENDER AS NECESSIDADES DO FUNDO MUNICIPAL DE SAÚDE DE RIBEIRÓPOLIS/SE.;0.0;INCOMPATIVEL;7;0;
0879017200011820263;MUNICIPIO DE SERRARIA;[Portal de Compras Públicas] - Aquisição parcelada de medicamentos psicotrópicos para atender às demandas da secretaria municipal de saúde deste município.;88.85;ALTA;81;78;ACIDO VALPROICO 250 MG CX/25 C... (82%)|ACIDO VALPROICO 250 MG CX/25 C... (82%)|ACIDO VALPROICO 250 MG CX/25 C... (82%)|ALPRAZOLAM 1MG *(B-1) C/30 CPR... (82%)|ALPRAZOLAM 1MG *(B-1) C/30 CPR... (82%)
1629894500017120262;MUNICIPIO DE NOVO TRIUNFO;[LICITANET] - CONTRATAÇÃO DE EMPRESA PARA O REGISTRO DE PREÇOS PARA AQUISIÇÃO DE MEDICAMENTOS DA FARMÁCIA BÁSICA, CONTROLADOS E INSUMOS MÉDICO HOSPITALARES, DESTINADOS A ATENDER AS DEMANDAS AS SECRETA;75.99;ALTA;401;239;ACIDO TRANEXAMICO 250MG C/100 ... (82%)|ADRENALINA 1 MG 1ML CX/100 ADR... (72%)|ATROPINA 0,25% CX/100  1ML... (52%)|CLORPROMAZINA 4% GTS 20ML (C1 ... (52%)|AMINOFILINA 240 MG 10ML C/100 ... (82%)
0756920500013120262;MUNICIPIO DE GUARACIABA DO NORTE;REGISTRO DE PREÇOS PARA EVENTUAIS AQUISIÇÕES DE GÁS OXIGÊNIO MEDICINAL COMPRIMIDO EM CILINDRO (COM CESSÃO GRATUITA DE CILINDROS), PARA ATENDER ÀS NECESSIDADES DOS USUÁRIOS DO SISTEMA LOCAL DE SAÚDE, S;0.0;INCOMPATIVEL;1;0;
0161121000018920261;MUNICIPIO DE VITORIA BRASIL;Contratação de empresa especializada para prestação de serviços na área da saúde, compreendendo atendimentos médicos, odontológicos, fisioterapêuticos, farmacêuticos, psicológicos e de enfermagem, med;0.0;INCOMPATIVEL;7;0;
03930106000182202615;CENTRO DE SERVICOS COMPARTILHADOS;Aq. de Materiais Farmácologico;51.9;MEDIA;10;3;MORFINA 0,1MG/ML C/50 AMP.1ML ... (52%)|CAPECITABINA 500MG C/120 CPR (... (52%)|CETOCONAZOL 200MG C/30 CPRS (G... (52%)
03930106000182202616;CENTRO DE SERVICOS COMPARTILHADOS;Aq. de Materiais Farmacológico;57.3;MEDIA;10;4;DIPIRONA 1GR  CXC/100 AMP.2 ML... (52%)|METOPROLOL 1MG/ML C/5 AMP 5ML... (52%)|BISACODIL 5MG CX/150 CPR BISAL... (52%)|ACIDO URSODESOXICOLICO 300MG C... (73%)
03930106000182202617;CENTRO DE SERVICOS COMPARTILHADOS;Aq. de Materiais Farmácologicos;64.81;MEDIA;13;7;SACCHAROMYCES BOULARDII 100MG ... (74%)|CIPROFLOXACINO 200MG  100ML  C... (52%)|PARACETAMOL 10MG/ML SF 100ML C... (52%)|NOREPINEFRINA 8MG INJ 4ML C/50... (75%)|IBUPROFENO 100MG/ML GTS 20ML (... (52%)
0873913800011920267;MUNICIPIO DE MASSARANDUBA;[Portal de Compras Públicas] - REGISTRO DE PREÇO PARA AQUISIÇÃO DE MATERIAL ODONTOLÓGICO DESTINADOS A SECRETARIA MUNICIPAL DE SAÚDE DE MASSARANDUBA/PB;51.43;MEDIA;76;3;LIDOCAINA 10 % SPRAY 50ML (G)... (52%)|CLOR.DE SODIO 0,9% 10 ML CX/20... (50%)|SERINGA 0,5 ML C/AGULHA 8,0 X ... (52%)
1090742500013220262;FUNDO MUNICIPAL DE SAUDE;FORMAÇÃO DE REGISTRO DE PREÇOS VISANDO FUTURA(S) E EVENTUAL(IS) CONTRATAÇÃO(ÕES) DE EMPRESA(S) PARA FORNECIMENTO DE MEDICAMENTOS DIVERSOS, DESTINADOS AO ATENDIMENTO DAS NECESSIDADES DO CENTRO DE ABAST;77.1;ALTA;279;242;ACICLOVIR 200 MG CX/30 CPR (G)... (80%)|ACIDO PERACETICO 0,2% 5L... (50%)|CARBON CALCIO 500 MG+COLECALI ... (51%)|ALBENDAZOL 4% CX/60 FR 10ML AL... (80%)|ALBENDAZOL 4% CX/60 FR 10ML AL... (80%)
1770251500013620261;MUNICIPIO DE SANTANA DE CATAGUASES;A presente licitação tem como objeto o Registro de Preços para futuras e eventuais aquisições de medicamentos de “A” a “Z” genéricos, similares, específicos e éticos com base na tabela CMED/ANVISA a f;0.0;INCOMPATIVEL;4;0;
0899967400015320269;MUNICIPIO DE SOUSA;"[Portal de Compras Públicas] - CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA A AQUISIÇÃO PARCELADA 
DE MEDICAMENTOS ÉTICOS, GENÉRICOS E SIMILARES, MEDIANTE APLICAÇÃO 
DE PERCENTUAL DE DESCONTO INCIDENTE";0.0;INCOMPATIVEL;3;0;
089166450001802025173;MUNICIPIO DO CONDE;[Portal de Compras Públicas] - Aquisição parcelada de medicamentos CBAF, para atender as necessidades da assistência farmacêutica no âmbito da saúde deste Município;80.03;ALTA;245;208;ACICLOVIR 200 MG CX/30 CPR (G)... (80%)|ACICLOVIR 200 MG CX/30 CPR (G)... (80%)|ACIDO PERACETICO 0,2% 5L... (50%)|ACIDO FOLICO 0,2MG/ML 30ML... (81%)|ACIDO TRANEXAMICO 250MG C/100 ... (80%)
0899970800010020265;MUNICIPIO DE NAZAREZINHO;[Portal de Compras Públicas] - Contratação de empresa para aquisição parcelada de materiais odontológicos com o objetivo de atender as necessidades da secretaria de saúde do município de Nazarezinho-P;56.3;MEDIA;304;33;ACIDO FOLICO 0,2MG/ML 30ML... (75%)|CLOPIDOGREL 75 MG CX/30 COMP (... (52%)|AGULHA 13 X 0,45 C/DISP SEG C/... (52%)|AGULHA 13 X 0,45 C/DISP SEG C/... (52%)|AGULHA 13 X 0,45 C/DISP SEG C/... (52%)
07954480000179202525448;ESTADO DO CEARA;REGISTRO DE PREÇOS - MEDICAMENTOS;66.37;MEDIA;11;9;FENITOINA 100 MG CX/100 CPRS *... (52%)|LEVETIRACETAM 750MG C/30 CPR (... (81%)|MIRTAZAPINA 30MG C/30 CPR (G)... (81%)|MORFINA 0,1MG/ML C/50 AMP.1ML ... (52%)|OLANZAPINA 10MG C/30 CPRS (G)... (80%)
4663440800011620265;MUNICIPIO DE ITAPORANGA;Aquisição de Material para Ostomia, Hospitalar, Auriculoterapia e Laboratorial, para atender as necessidades da Secretaria Municipal da Saúde de Itaporanga/SP.;66.1;MEDIA;61;12;ADRENALINA 1 MG 1ML CX/100 ADR... (82%)|AGUA BI-DESTILADA SIST. FECH 2... (71%)|AGUA BI-DESTILADA SIST. FECH 2... (71%)|AGULHA 13 X 0,45 C/DISP SEG C/... (52%)|AGULHA 13 X 0,45 C/DISP SEG C/... (52%)
24772253000141202613;MUNICIPIO DE TAPURAH;registro de preços para futura e eventual contratação de empresa especializada para aquisição de equipamentos hospitalares, odontológicos e materiais permanentes de saúde, destinados a atender às unid;51.9;MEDIA;18;2;SERINGA 0,5 ML C/AGULHA 8,0 X ... (52%)|TORNEIRA 03 VIAS LUER LOCK... (52%)
4491961100010320263;MUNICIPIO DE INUBIA PAULISTA;REGISTRO DE PREÇOS VISANDO AQUISIÇÃO DE MEDICAMENTOS DE “A” A “Z” CONSTANTES NA TABELA CMED (CÂMARA DE REGULAÇÃO DO MERCADO DE MEDICAMENTOS PARA ATENDER AS NECESSIDADES DA UNIDADE BÁSICA DE SAÚDE DO M;0.0;INCOMPATIVEL;6;0;
0261813200010720268;CONSORCIO PUBLICO DA REGIAO POLINORTE - CIM POLINORTE;[Portal de Compras Públicas] - REGISTRO DE PREÇOS PARA AQUISIÇÃO DE MEDICAMENTOS INJETÁVEIS (DIVERSOS).;73.44;ALTA;68;54;ACIDO FOLICO 0,2MG/ML 30ML... (72%)|ACIDO TRANEXAMICO 250MG C/100 ... (82%)|ADENOSINA 3MG/ML 2ML IV C/5 AM... (82%)|AMINOFILINA 240 MG 10ML C/100 ... (82%)|AMIODARONA  50MG/ML 3ML C/100 ... (82%)
0161238400016620267;MUNICIPIO DE SAO JOSE DOS RAMOS;"[Portal de Compras Públicas] - AQUISIÇÃO DE FORMA EVENTUAL DE
MEDICAMENTOS DE A A Z DA LINHA FARMA, ATRAVÉS DA OFERTA DE MAIOR
PORCENTAGEM DE DESCONTO SOBRE A TABELA DA ABCFARMA.";0.0;INCOMPATIVEL;3;0;
1215754300010420261;MUNICIPIO DE CAROLINA - FUNDO MUNICIPAL DE SAUDE;FORMALIZAÇÃO DE ATA DE REGISTRO DE PREÇOS PARA MANUTENÇÃO E AQUISIÇÃO DE PEÇAS DE REPOSIÇÃO DESTINADOS A EQUIPAMENTOS HOSPITALARES, LABORATORIAIS E ODONTOLÓGICOS, PARA ATENDER AS NECESSIDADES DA SECRE;55.69;MEDIA;103;5;EQUIPO TRANSFUSAO SANG.CAM DUP... (52%)|EQUIPO TRANSFUSAO SANG.CAM DUP... (52%)|CREME DERMO PROTETOR 60G RESTA... (71%)|TORNEIRA 03 VIAS LUER LOCK... (52%)|EQUIPO TRANSFUSAO SANG.CAM DUP... (52%)
13937032000160202693;ESTADO DA BAHIA;Aquisição de material de consumo médico-hospitalar e de insumos de radiodiagnóstico por imagem (FRALDA DESCARTAVEL INFANTIL), para compor o sistema de registro de preço.;0.0;INCOMPATIVEL;2;0;
139370320001602026100;ESTADO DA BAHIA;"Aquisição de equipamento médico-hospitalar (TOPOGRAFO), para compor o sistema de registro
de preço.";57.09;MEDIA;1;1;CAMPO 10X09 09G EST RAD DUPLA ... (52%)
13937032000160202696;ESTADO DA BAHIA;Aquisição de Material Médico Hospitalar (EXTENSOR, SERINGA), para compor o sistema de registro de preço.;57.09;MEDIA;4;4;SERINGA 0,5 ML C/AGULHA 8,0 X ... (52%)|SERINGA 0,5 ML C/AGULHA 8,0 X ... (52%)|SERINGA 0,5 ML C/AGULHA 8,0 X ... (52%)|SERINGA 0,5 ML C/AGULHA 8,0 X ... (52%)
13937032000160202699;ESTADO DA BAHIA;Aquisição de Material Médico Hospitalar (ATADURA, EQUIPO, AGULHA ETC), para compor o sistema de registro de preço;54.49;MEDIA;8;4;AGULHA 13 X 0,45 C/DISP SEG C/... (52%)|SERINGA 0,5 ML C/AGULHA 8,0 X ... (52%)|AGULHA 13 X 0,45 C/DISP SEG C/... (52%)|SERINGA 0,5 ML C/AGULHA 8,0 X ... (52%)
1404266700016120269;MUNICIPIO DE SANTO ESTEVAO;Registro de Preços para eventual e futura contratação de empresa para o fornecimento de materiais e suprimentos odontológicos, visando atender, de forma contínua e adequada, as necessidades das Unidad;54.86;MEDIA;380;31;ACIDO FOLICO 0,2MG/ML 30ML... (71%)|AGULHA 13 X 0,45 C/DISP SEG C/... (52%)|AGULHA 13 X 0,45 C/DISP SEG C/... (52%)|AGULHA 13 X 0,45 C/DISP SEG C/... (52%)|AGULHA 13 X 0,45 C/DISP SEG C/... (52%)
139370320001602026101;ESTADO DA BAHIA;"Aquisição de material de consumo médico-hospitalar e de insumos de radiodiagnóstico por imagem
(PAPEL, grau cirurgico e SACO, para obito), para compor o sistema de registro de preço.";0.0;INCOMPATIVEL;5;0;
4663429100017020266;MUNICIPIO DE ITAPETININGA;ABERTURA DE PROCESSO LICITATÓRIO PARA AQUISIÇÃO DE CURATIVOS E ESTOMIA, ATRAVÉS DE REGISTRO DE PREÇO. SECRETARIA MUNICIPAL DE SAÚDE, COM APLICAÇÃO DAS COTAS ABERTAS E RESERVADAS, NOS TERMOS DO ARTIGO ;51.9;MEDIA;70;4;CAMPO 10X09 09G EST RAD DUPLA ... (52%)|ALCOOL 70% 100 ML ALMOTOLIA... (52%)|CAMPO 10X09 09G EST RAD DUPLA ... (52%)|ALCOOL 70% 100 ML ALMOTOLIA... (52%)
0889154100016920262;MUNICIPIO DE SAO JOSE DE CAIANA;AQUISIÇÃO PARCELADA DE MEDICAMENTOS HOSPITALARES, DESTINADOS A SECRETARIA DE SAÚDE DO MUNICÍPIO DE SÃO JOSÉ DE CAIANA – PB, QUE ESTEJAM LOCALIZADOS NA SEDE OU NUM RAIO DE ATÉ 350 KM DO MUNICIPIO PARA ;83.36;ALTA;165;152;ACIDO FOLICO 0,2MG/ML 30ML... (52%)|ALBENDAZOL 4% CX/60 FR 10ML AL... (82%)|ALBENDAZOL 4% CX/60 FR 10ML AL... (82%)|ALPRAZOLAM 1MG *(B-1) C/30 CPR... (82%)|ALPRAZOLAM 1MG *(B-1) C/30 CPR... (82%)
0889154100016920261;MUNICIPIO DE SAO JOSE DE CAIANA;AQUISIÇÃO PARCELADA DE MATERIAL HOSPITALARES E MEDICAMENTOS INJETÁVEIS DESTINADOS A SECRETARIA DE SAÚDE DO MUNICÍPIO DE SÃO JOSÉ DE CAIANA-PB, QUE ESTEJAM LOCALIZADOS NA SEDE OU NUM RAIO DE ATÉ 350 KM;69.12;MEDIA;186;87;AGULHA 13 X 0,45 C/DISP SEG C/... (52%)|AGULHA 13 X 0,45 C/DISP SEG C/... (52%)|AGULHA 13 X 0,45 C/DISP SEG C/... (52%)|AGULHA 13 X 0,45 C/DISP SEG C/... (52%)|ALCOOL 70% ETILICO HIDRATADO 1... (52%)
0887469500014220263;MUNICIPIO DE SERRA BRANCA;[Portal de Compras Públicas] - SISTEMA DE REGISTRO DE PREÇOS PARA AQUISIÇÃO DE MEDICAMENTOS, MAIOR DESCONTO SOBRE A TABELA CMED, PARA ATENDER AS NECESSIDADES DA SECRETARIA DE SAÚDE DO MUNICÍPIO DE SER;74.56;ALTA;177;138;ACEBROFILINA 5MG/ML XPE INF 12... (79%)|ACEBROFILINA 5MG/ML XPE INF 12... (79%)|DEXAMETASONA 2 MG AMP.1ML CX/1... (52%)|ACETILCISTEINA 10% C/5AMP 3ML ... (80%)|ACETILCISTEINA 10% C/5AMP 3ML ... (80%)
0816161400016720261;MUNICIPIO DE BREJINHO;[Portal de Compras Públicas] - REGISTRO DE PREÇOS PARA AQUISIÇÃO DE EQUIPAMENTOS E MATERIAIS PERMANENTES  PARA ATENDER AS NECESSIDADES DA SECRETARIA MUNICIPAL DE SAÚDE DE BREJINHO/RN;0.0;INCOMPATIVEL;41;0;
1034746600011120261;MUNICIPIO DE FLORES;[Portal de Compras Públicas] - Aquisição parcelada de Medicamentos (Farmácia Básicas) no intuito de atender as necessidades do Município de Flores/PE, Licitação Exclusiva para ME ou EPP, Conforme Lei ;82.43;ALTA;141;133;ACIDO PERACETICO 0,2% 5L... (51%)|ACEBROFILINA 5MG/ML XPE INF 12... (82%)|ACETILCISTEINA 10% C/5AMP 3ML ... (82%)|ACICLOVIR 200 MG CX/30 CPR (G)... (82%)|ACICLOVIR 200 MG CX/30 CPR (G)... (82%)
0899969000014620264;MUNICIPIO DE SANTA CRUZ;[Portal de Compras Públicas] - AQUISIÇÃO DE EQUIPAMENTOS HOSPITALARES, ELETROELETRÔNICOS E MOBILIÁRIO PARA SUPRIR AS NECESSIDADES DASECRETARIAMUNICIPAL DE SAÚDE DE SANTA CRUZ-PB;51.9;MEDIA;28;2;LENCOL C/ELASTICO 2X0,90... (52%)|SERINGA 0,5 ML C/AGULHA 8,0 X ... (52%)
07954480000179202525453;ESTADO DO CEARA;O objeto da licitação é o Registro de Preço para futuras e eventuais aquisições de medicamentos, nas condições estabelecidas neste edital e seus anexos.;72.84;ALTA;8;4;ACIDO FOLINICO 15MG CX/500 CPR... (82%)|GENCITABINA 200G PÓ INJ FA VD ... (72%)|LAMOTRIGINA 100MG CX C/30CPR *... (50%)|CARBAMAZEPINA 2 % 100 ML CX/50... (72%)
07954480000179202525452;ESTADO DO CEARA;O objeto da licitação é o Registro de Preço para futuras e eventuais aquisições de medicamentos, nas condições estabelecidas neste edital e seus anexos.;72.34;ALTA;8;5;FLUCONAZOL 150 MG C/100CAPS... (50%)|METFORMINA 500MG C/30 CPR (G)... (52%)|LEVETIRACETAM 750MG C/30 CPR (... (82%)|LEVOTIROXINA 100MCG C/30 (I) (... (73%)|QUETIAPINA 25 MG *(C-1) C/200 ... (82%)
0655367100016620263;MUNICIPIO DE SOCORRO DO PIAUI;registro de preços para futura e eventual contratação de empresa do ramo pertinente, voltada para a aquisição de fármacos em geral, em atendimento à demanda da Secretaria Municipal de Saúde de Socorro;0.0;INCOMPATIVEL;418;0;
13864377000130202649;FUNDO MUNICIPAL DE SAUDE - FMS;Aquisição De Vacina Pneumocócica (Conjugada);77.16;ALTA;2;2;BUPIVACAINA 0,5%  S/V 20ML TRA... (70%)|BUPIVACAINA 0,5%  S/V 20ML TRA... (70%)
56023443000152202652;HOSPITAL DAS CLINICAS DA FACULDADE DE MEDICINA DE RPUSP;Constituição de sistema de registro de preços para aquisição futura e eventual de medicamentos.;81.41;ALTA;3;2;FENITOINA 100 MG CX/100 CPRS *... (70%)|CLORPROMAZINA 4% GTS 20ML (C1 ... (82%)
